Source,Target
1867,7366
1867,470
5221,5221
5221,7563
5221,2509
5221,2559
5221,315
5221,10952
5221,7366
5221,470
5221,7563
5221,2509
5221,2559
5221,315
5221,10952
5221,7366
5221,470
7563,2509
7563,2559
7563,315
7563,10952
7563,7366
7563,470
2509,2559
2509,315
2509,10952
2509,7366
2509,470
2559,315
2559,10952
2559,7366
2559,470
315,10952
315,7366
315,470
10952,7366
10952,470
7366,470
6758,9430
6758,2366
6758,2365
6758,2380
9430,2366
9430,2365
9430,2380
2366,2365
2366,2380
2365,2380
9379,6457
8173,6312
6000,6481
6000,2509
6000,6262
6000,6249
6000,5308
6481,2509
6481,6262
6481,6249
6481,5308
2509,6262
2509,6249
2509,5308
6262,6249
6262,5308
6249,5308
7608,2509
22269,8657
22269,7660
22269,6758
8657,7660
8657,6758
7660,6758
2509,6249
2827,2827
2827,7122
2827,7122
9683,6262
9683,6512
6262,6512
6512,6262
6512,2509
6262,2509
1334,4282
1334,8223
4282,8223
2509,6312
1201,469
1201,1334
1201,1562
1201,2821
1201,3442
1201,1637
469,1334
469,1562
469,2821
469,3442
469,1637
1334,1562
1334,2821
1334,3442
1334,1637
1562,2821
1562,3442
1562,1637
2821,3442
2821,1637
3442,1637
470,8644
470,4725
470,2559
470,2509
8644,4725
8644,2559
8644,2509
4725,2559
4725,2509
2559,2509
2509,9599
4732,8649
2007,6088
2007,470
2007,14408
2007,14408
2007,5308
2007,2821
2007,5801
2007,2509
2007,5554
2007,6249
2007,4535
6088,470
6088,14408
6088,14408
6088,5308
6088,2821
6088,5801
6088,2509
6088,5554
6088,6249
6088,4535
470,14408
470,14408
470,5308
470,2821
470,5801
470,2509
470,5554
470,6249
470,4535
14408,14408
14408,5308
14408,2821
14408,5801
14408,2509
14408,5554
14408,6249
14408,4535
14408,5308
14408,2821
14408,5801
14408,2509
14408,5554
14408,6249
14408,4535
5308,2821
5308,5801
5308,2509
5308,5554
5308,6249
5308,4535
2821,5801
2821,2509
2821,5554
2821,6249
2821,4535
5801,2509
5801,5554
5801,6249
5801,4535
2509,5554
2509,6249
2509,4535
5554,6249
5554,4535
6249,4535
6559,3587
6559,8676
6559,6103
3587,8676
3587,6103
8676,6103
2509,6312
2509,6758
2509,8657
6758,8657
6758,6262
6758,9910
6262,9910
3368,1637
3368,2148
3368,6830
3368,8219
1637,2148
1637,6830
1637,8219
2148,6830
2148,8219
6830,8219
2509,12428
2509,19016
12428,19016
295,847
295,2849
847,2849
7608,7608
7608,7608
7608,7608
7608,7608
7608,7608
7608,7608
6249,8925
6249,7660
6249,4369
6249,6262
8925,7660
8925,4369
8925,6262
7660,4369
7660,6262
4369,6262
6559,12428
6559,7561
12428,7561
857,2559
857,2509
2559,2509
1334,1334
7365,45
7365,8173
7365,2654
7365,6312
45,8173
45,2654
45,6312
8173,2654
8173,6312
2654,6312
2509,2559
2509,1829
2559,1829
2509,1637
2509,6249
1637,6249
21447,13946
21447,22313
13946,22313
6559,2392
6559,6413
6559,2007
6559,2112
2392,6413
2392,2007
2392,2112
6413,2007
6413,2112
2007,2112
2509,2559
3442,857
3442,226
3442,2537
857,226
857,2537
226,2537
5288,6829
5288,6330
5288,4701
5288,6262
5288,8498
5288,9599
6829,6330
6829,4701
6829,6262
6829,8498
6829,9599
6330,4701
6330,6262
6330,8498
6330,9599
4701,6262
4701,8498
4701,9599
6262,8498
6262,9599
8498,9599
2559,2509
2559,8176
2509,8176
8657,2509
8657,16226
2509,16226
6349,7211
6349,6330
6349,7608
6349,6262
7211,6330
7211,7608
7211,6262
6330,7608
6330,6262
7608,6262
9636,8173
9636,6262
9636,7608
9636,9898
9636,9923
9636,8657
8173,6262
8173,7608
8173,9898
8173,9923
8173,8657
6262,7608
6262,9898
6262,9923
6262,8657
7608,9898
7608,9923
7608,8657
9898,9923
9898,8657
9923,8657
1484,3587
1484,3449
1484,6810
3587,3449
3587,6810
3449,6810
6413,6559
6413,5638
6413,470
6559,5638
6559,470
5638,470
2398,3368
2398,6868
2398,6262
2398,10450
3368,6868
3368,6262
3368,10450
6868,6262
6868,10450
6262,10450
4765,15623
4765,7608
4765,2509
15623,7608
15623,2509
7608,2509
6249,2509
6249,4369
6249,5249
6249,7221
6249,3288
2509,4369
2509,5249
2509,7221
2509,3288
4369,5249
4369,7221
4369,3288
5249,7221
5249,3288
7221,3288
7608,8173
7608,4733
8173,4733
24897,4752
24897,1562
24897,2509
24897,7608
24897,8686
4752,1562
4752,2509
4752,7608
4752,8686
1562,2509
1562,7608
1562,8686
2509,7608
2509,8686
7608,8686
19355,7608
2509,304
2509,21965
304,21965
6423,6559
6423,6262
6559,6262
6758,6262
6758,8657
6262,8657
16226,304
2509,3327
19247,5074
19247,8598
19247,21532
19247,8657
19247,6512
19247,13668
19247,17723
19247,7660
19247,8758
19247,21447
19247,4732
19247,3327
19247,17200
19247,14937
19247,12739
19247,421
19247,11138
19247,6721
19247,10322
19247,5097
19247,3554
19247,12357
19247,2223
19247,5808
19247,4878
19247,318
19247,5848
19247,2034
19247,1562
19247,1474
19247,11103
19247,1334
19247,6830
19247,5921
19247,5249
19247,5417
19247,225
19247,1424
19247,3611
19247,5134
19247,362
19247,425
19247,3442
19247,11634
19247,11632
19247,11636
19247,340
5074,8598
5074,21532
5074,8657
5074,6512
5074,13668
5074,17723
5074,7660
5074,8758
5074,21447
5074,4732
5074,3327
5074,17200
5074,14937
5074,12739
5074,421
5074,11138
5074,6721
5074,10322
5074,5097
5074,3554
5074,12357
5074,2223
5074,5808
5074,4878
5074,318
5074,5848
5074,2034
5074,1562
5074,1474
5074,11103
5074,1334
5074,6830
5074,5921
5074,5249
5074,5417
5074,225
5074,1424
5074,3611
5074,5134
5074,362
5074,425
5074,3442
5074,11634
5074,11632
5074,11636
5074,340
8598,21532
8598,8657
8598,6512
8598,13668
8598,17723
8598,7660
8598,8758
8598,21447
8598,4732
8598,3327
8598,17200
8598,14937
8598,12739
8598,421
8598,11138
8598,6721
8598,10322
8598,5097
8598,3554
8598,12357
8598,2223
8598,5808
8598,4878
8598,318
8598,5848
8598,2034
8598,1562
8598,1474
8598,11103
8598,1334
8598,6830
8598,5921
8598,5249
8598,5417
8598,225
8598,1424
8598,3611
8598,5134
8598,362
8598,425
8598,3442
8598,11634
8598,11632
8598,11636
8598,340
21532,8657
21532,6512
21532,13668
21532,17723
21532,7660
21532,8758
21532,21447
21532,4732
21532,3327
21532,17200
21532,14937
21532,12739
21532,421
21532,11138
21532,6721
21532,10322
21532,5097
21532,3554
21532,12357
21532,2223
21532,5808
21532,4878
21532,318
21532,5848
21532,2034
21532,1562
21532,1474
21532,11103
21532,1334
21532,6830
21532,5921
21532,5249
21532,5417
21532,225
21532,1424
21532,3611
21532,5134
21532,362
21532,425
21532,3442
21532,11634
21532,11632
21532,11636
21532,340
8657,6512
8657,13668
8657,17723
8657,7660
8657,8758
8657,21447
8657,4732
8657,3327
8657,17200
8657,14937
8657,12739
8657,421
8657,11138
8657,6721
8657,10322
8657,5097
8657,3554
8657,12357
8657,2223
8657,5808
8657,4878
8657,318
8657,5848
8657,2034
8657,1562
8657,1474
8657,11103
8657,1334
8657,6830
8657,5921
8657,5249
8657,5417
8657,225
8657,1424
8657,3611
8657,5134
8657,362
8657,425
8657,3442
8657,11634
8657,11632
8657,11636
8657,340
6512,13668
6512,17723
6512,7660
6512,8758
6512,21447
6512,4732
6512,3327
6512,17200
6512,14937
6512,12739
6512,421
6512,11138
6512,6721
6512,10322
6512,5097
6512,3554
6512,12357
6512,2223
6512,5808
6512,4878
6512,318
6512,5848
6512,2034
6512,1562
6512,1474
6512,11103
6512,1334
6512,6830
6512,5921
6512,5249
6512,5417
6512,225
6512,1424
6512,3611
6512,5134
6512,362
6512,425
6512,3442
6512,11634
6512,11632
6512,11636
6512,340
13668,17723
13668,7660
13668,8758
13668,21447
13668,4732
13668,3327
13668,17200
13668,14937
13668,12739
13668,421
13668,11138
13668,6721
13668,10322
13668,5097
13668,3554
13668,12357
13668,2223
13668,5808
13668,4878
13668,318
13668,5848
13668,2034
13668,1562
13668,1474
13668,11103
13668,1334
13668,6830
13668,5921
13668,5249
13668,5417
13668,225
13668,1424
13668,3611
13668,5134
13668,362
13668,425
13668,3442
13668,11634
13668,11632
13668,11636
13668,340
17723,7660
17723,8758
17723,21447
17723,4732
17723,3327
17723,17200
17723,14937
17723,12739
17723,421
17723,11138
17723,6721
17723,10322
17723,5097
17723,3554
17723,12357
17723,2223
17723,5808
17723,4878
17723,318
17723,5848
17723,2034
17723,1562
17723,1474
17723,11103
17723,1334
17723,6830
17723,5921
17723,5249
17723,5417
17723,225
17723,1424
17723,3611
17723,5134
17723,362
17723,425
17723,3442
17723,11634
17723,11632
17723,11636
17723,340
7660,8758
7660,21447
7660,4732
7660,3327
7660,17200
7660,14937
7660,12739
7660,421
7660,11138
7660,6721
7660,10322
7660,5097
7660,3554
7660,12357
7660,2223
7660,5808
7660,4878
7660,318
7660,5848
7660,2034
7660,1562
7660,1474
7660,11103
7660,1334
7660,6830
7660,5921
7660,5249
7660,5417
7660,225
7660,1424
7660,3611
7660,5134
7660,362
7660,425
7660,3442
7660,11634
7660,11632
7660,11636
7660,340
8758,21447
8758,4732
8758,3327
8758,17200
8758,14937
8758,12739
8758,421
8758,11138
8758,6721
8758,10322
8758,5097
8758,3554
8758,12357
8758,2223
8758,5808
8758,4878
8758,318
8758,5848
8758,2034
8758,1562
8758,1474
8758,11103
8758,1334
8758,6830
8758,5921
8758,5249
8758,5417
8758,225
8758,1424
8758,3611
8758,5134
8758,362
8758,425
8758,3442
8758,11634
8758,11632
8758,11636
8758,340
21447,4732
21447,3327
21447,17200
21447,14937
21447,12739
21447,421
21447,11138
21447,6721
21447,10322
21447,5097
21447,3554
21447,12357
21447,2223
21447,5808
21447,4878
21447,318
21447,5848
21447,2034
21447,1562
21447,1474
21447,11103
21447,1334
21447,6830
21447,5921
21447,5249
21447,5417
21447,225
21447,1424
21447,3611
21447,5134
21447,362
21447,425
21447,3442
21447,11634
21447,11632
21447,11636
21447,340
4732,3327
4732,17200
4732,14937
4732,12739
4732,421
4732,11138
4732,6721
4732,10322
4732,5097
4732,3554
4732,12357
4732,2223
4732,5808
4732,4878
4732,318
4732,5848
4732,2034
4732,1562
4732,1474
4732,11103
4732,1334
4732,6830
4732,5921
4732,5249
4732,5417
4732,225
4732,1424
4732,3611
4732,5134
4732,362
4732,425
4732,3442
4732,11634
4732,11632
4732,11636
4732,340
3327,17200
3327,14937
3327,12739
3327,421
3327,11138
3327,6721
3327,10322
3327,5097
3327,3554
3327,12357
3327,2223
3327,5808
3327,4878
3327,318
3327,5848
3327,2034
3327,1562
3327,1474
3327,11103
3327,1334
3327,6830
3327,5921
3327,5249
3327,5417
3327,225
3327,1424
3327,3611
3327,5134
3327,362
3327,425
3327,3442
3327,11634
3327,11632
3327,11636
3327,340
17200,14937
17200,12739
17200,421
17200,11138
17200,6721
17200,10322
17200,5097
17200,3554
17200,12357
17200,2223
17200,5808
17200,4878
17200,318
17200,5848
17200,2034
17200,1562
17200,1474
17200,11103
17200,1334
17200,6830
17200,5921
17200,5249
17200,5417
17200,225
17200,1424
17200,3611
17200,5134
17200,362
17200,425
17200,3442
17200,11634
17200,11632
17200,11636
17200,340
14937,12739
14937,421
14937,11138
14937,6721
14937,10322
14937,5097
14937,3554
14937,12357
14937,2223
14937,5808
14937,4878
14937,318
14937,5848
14937,2034
14937,1562
14937,1474
14937,11103
14937,1334
14937,6830
14937,5921
14937,5249
14937,5417
14937,225
14937,1424
14937,3611
14937,5134
14937,362
14937,425
14937,3442
14937,11634
14937,11632
14937,11636
14937,340
12739,421
12739,11138
12739,6721
12739,10322
12739,5097
12739,3554
12739,12357
12739,2223
12739,5808
12739,4878
12739,318
12739,5848
12739,2034
12739,1562
12739,1474
12739,11103
12739,1334
12739,6830
12739,5921
12739,5249
12739,5417
12739,225
12739,1424
12739,3611
12739,5134
12739,362
12739,425
12739,3442
12739,11634
12739,11632
12739,11636
12739,340
421,11138
421,6721
421,10322
421,5097
421,3554
421,12357
421,2223
421,5808
421,4878
421,318
421,5848
421,2034
421,1562
421,1474
421,11103
421,1334
421,6830
421,5921
421,5249
421,5417
421,225
421,1424
421,3611
421,5134
421,362
421,425
421,3442
421,11634
421,11632
421,11636
421,340
11138,6721
11138,10322
11138,5097
11138,3554
11138,12357
11138,2223
11138,5808
11138,4878
11138,318
11138,5848
11138,2034
11138,1562
11138,1474
11138,11103
11138,1334
11138,6830
11138,5921
11138,5249
11138,5417
11138,225
11138,1424
11138,3611
11138,5134
11138,362
11138,425
11138,3442
11138,11634
11138,11632
11138,11636
11138,340
6721,10322
6721,5097
6721,3554
6721,12357
6721,2223
6721,5808
6721,4878
6721,318
6721,5848
6721,2034
6721,1562
6721,1474
6721,11103
6721,1334
6721,6830
6721,5921
6721,5249
6721,5417
6721,225
6721,1424
6721,3611
6721,5134
6721,362
6721,425
6721,3442
6721,11634
6721,11632
6721,11636
6721,340
10322,5097
10322,3554
10322,12357
10322,2223
10322,5808
10322,4878
10322,318
10322,5848
10322,2034
10322,1562
10322,1474
10322,11103
10322,1334
10322,6830
10322,5921
10322,5249
10322,5417
10322,225
10322,1424
10322,3611
10322,5134
10322,362
10322,425
10322,3442
10322,11634
10322,11632
10322,11636
10322,340
5097,3554
5097,12357
5097,2223
5097,5808
5097,4878
5097,318
5097,5848
5097,2034
5097,1562
5097,1474
5097,11103
5097,1334
5097,6830
5097,5921
5097,5249
5097,5417
5097,225
5097,1424
5097,3611
5097,5134
5097,362
5097,425
5097,3442
5097,11634
5097,11632
5097,11636
5097,340
3554,12357
3554,2223
3554,5808
3554,4878
3554,318
3554,5848
3554,2034
3554,1562
3554,1474
3554,11103
3554,1334
3554,6830
3554,5921
3554,5249
3554,5417
3554,225
3554,1424
3554,3611
3554,5134
3554,362
3554,425
3554,3442
3554,11634
3554,11632
3554,11636
3554,340
12357,2223
12357,5808
12357,4878
12357,318
12357,5848
12357,2034
12357,1562
12357,1474
12357,11103
12357,1334
12357,6830
12357,5921
12357,5249
12357,5417
12357,225
12357,1424
12357,3611
12357,5134
12357,362
12357,425
12357,3442
12357,11634
12357,11632
12357,11636
12357,340
2223,5808
2223,4878
2223,318
2223,5848
2223,2034
2223,1562
2223,1474
2223,11103
2223,1334
2223,6830
2223,5921
2223,5249
2223,5417
2223,225
2223,1424
2223,3611
2223,5134
2223,362
2223,425
2223,3442
2223,11634
2223,11632
2223,11636
2223,340
5808,4878
5808,318
5808,5848
5808,2034
5808,1562
5808,1474
5808,11103
5808,1334
5808,6830
5808,5921
5808,5249
5808,5417
5808,225
5808,1424
5808,3611
5808,5134
5808,362
5808,425
5808,3442
5808,11634
5808,11632
5808,11636
5808,340
4878,318
4878,5848
4878,2034
4878,1562
4878,1474
4878,11103
4878,1334
4878,6830
4878,5921
4878,5249
4878,5417
4878,225
4878,1424
4878,3611
4878,5134
4878,362
4878,425
4878,3442
4878,11634
4878,11632
4878,11636
4878,340
318,5848
318,2034
318,1562
318,1474
318,11103
318,1334
318,6830
318,5921
318,5249
318,5417
318,225
318,1424
318,3611
318,5134
318,362
318,425
318,3442
318,11634
318,11632
318,11636
318,340
5848,2034
5848,1562
5848,1474
5848,11103
5848,1334
5848,6830
5848,5921
5848,5249
5848,5417
5848,225
5848,1424
5848,3611
5848,5134
5848,362
5848,425
5848,3442
5848,11634
5848,11632
5848,11636
5848,340
2034,1562
2034,1474
2034,11103
2034,1334
2034,6830
2034,5921
2034,5249
2034,5417
2034,225
2034,1424
2034,3611
2034,5134
2034,362
2034,425
2034,3442
2034,11634
2034,11632
2034,11636
2034,340
1562,1474
1562,11103
1562,1334
1562,6830
1562,5921
1562,5249
1562,5417
1562,225
1562,1424
1562,3611
1562,5134
1562,362
1562,425
1562,3442
1562,11634
1562,11632
1562,11636
1562,340
1474,11103
1474,1334
1474,6830
1474,5921
1474,5249
1474,5417
1474,225
1474,1424
1474,3611
1474,5134
1474,362
1474,425
1474,3442
1474,11634
1474,11632
1474,11636
1474,340
11103,1334
11103,6830
11103,5921
11103,5249
11103,5417
11103,225
11103,1424
11103,3611
11103,5134
11103,362
11103,425
11103,3442
11103,11634
11103,11632
11103,11636
11103,340
1334,6830
1334,5921
1334,5249
1334,5417
1334,225
1334,1424
1334,3611
1334,5134
1334,362
1334,425
1334,3442
1334,11634
1334,11632
1334,11636
1334,340
6830,5921
6830,5249
6830,5417
6830,225
6830,1424
6830,3611
6830,5134
6830,362
6830,425
6830,3442
6830,11634
6830,11632
6830,11636
6830,340
5921,5249
5921,5417
5921,225
5921,1424
5921,3611
5921,5134
5921,362
5921,425
5921,3442
5921,11634
5921,11632
5921,11636
5921,340
5249,5417
5249,225
5249,1424
5249,3611
5249,5134
5249,362
5249,425
5249,3442
5249,11634
5249,11632
5249,11636
5249,340
5417,225
5417,1424
5417,3611
5417,5134
5417,362
5417,425
5417,3442
5417,11634
5417,11632
5417,11636
5417,340
225,1424
225,3611
225,5134
225,362
225,425
225,3442
225,11634
225,11632
225,11636
225,340
1424,3611
1424,5134
1424,362
1424,425
1424,3442
1424,11634
1424,11632
1424,11636
1424,340
3611,5134
3611,362
3611,425
3611,3442
3611,11634
3611,11632
3611,11636
3611,340
5134,362
5134,425
5134,3442
5134,11634
5134,11632
5134,11636
5134,340
362,425
362,3442
362,11634
362,11632
362,11636
362,340
425,3442
425,11634
425,11632
425,11636
425,340
3442,11634
3442,11632
3442,11636
3442,340
11634,11632
11634,11636
11634,340
11632,11636
11632,340
11636,340
2007,1629
2007,315
2007,13946
2007,15400
2007,16109
1629,315
1629,13946
1629,15400
1629,16109
315,13946
315,15400
315,16109
13946,15400
13946,16109
15400,16109
3442,3442
7608,6559
9660,2007
9660,2112
9660,7561
9660,2853
9660,16226
9660,9630
9660,12428
9660,2509
9660,8657
9660,1637
9660,2120
9660,226
2007,2112
2007,7561
2007,2853
2007,16226
2007,9630
2007,12428
2007,2509
2007,8657
2007,1637
2007,2120
2007,226
2112,7561
2112,2853
2112,16226
2112,9630
2112,12428
2112,2509
2112,8657
2112,1637
2112,2120
2112,226
7561,2853
7561,16226
7561,9630
7561,12428
7561,2509
7561,8657
7561,1637
7561,2120
7561,226
2853,16226
2853,9630
2853,12428
2853,2509
2853,8657
2853,1637
2853,2120
2853,226
16226,9630
16226,12428
16226,2509
16226,8657
16226,1637
16226,2120
16226,226
9630,12428
9630,2509
9630,8657
9630,1637
9630,2120
9630,226
12428,2509
12428,8657
12428,1637
12428,2120
12428,226
2509,8657
2509,1637
2509,2120
2509,226
8657,1637
8657,2120
8657,226
1637,2120
1637,226
2120,226
2509,2559
3327,2406
2509,6249
5622,3985
5622,2406
5622,6559
5622,470
5622,3190
3985,2406
3985,6559
3985,470
3985,3190
2406,6559
2406,470
2406,3190
6559,470
6559,3190
470,3190
2821,1637
2821,3442
2821,2509
1637,3442
1637,2509
3442,2509
6312,2509
6312,6457
2509,6457
7608,6262
7608,5249
6262,5249
14301,21999
14301,22313
14301,22254
21999,22313
21999,22254
22313,22254
2942,469
2942,470
2942,304
2942,8173
469,470
469,304
469,8173
470,304
470,8173
304,8173
2559,2509
6616,6312
6616,2509
6616,6262
6312,2509
6312,6262
2509,6262
329,1410
329,1334
329,469
329,1334
1410,1334
1410,469
1410,1334
1334,469
1334,1334
469,1334
7660,7660
7660,7608
7660,7608
3327,1014
3327,1410
3327,3587
3327,8394
3327,5249
3327,5971
3327,9381
3327,6642
3327,3176
3327,2114
1014,1410
1014,3587
1014,8394
1014,5249
1014,5971
1014,9381
1014,6642
1014,3176
1014,2114
1410,3587
1410,8394
1410,5249
1410,5971
1410,9381
1410,6642
1410,3176
1410,2114
3587,8394
3587,5249
3587,5971
3587,9381
3587,6642
3587,3176
3587,2114
8394,5249
8394,5971
8394,9381
8394,6642
8394,3176
8394,2114
5249,5971
5249,9381
5249,6642
5249,3176
5249,2114
5971,9381
5971,6642
5971,3176
5971,2114
9381,6642
9381,3176
9381,2114
6642,3176
6642,2114
3176,2114
18546,2559
18546,19355
18546,13666
2559,19355
2559,13666
19355,13666
283,5044
283,9610
283,2397
283,2397
283,348
283,8027
283,8027
283,3678
283,13946
283,205
283,8637
283,8676
5044,9610
5044,2397
5044,2397
5044,348
5044,8027
5044,8027
5044,3678
5044,13946
5044,205
5044,8637
5044,8676
9610,2397
9610,2397
9610,348
9610,8027
9610,8027
9610,3678
9610,13946
9610,205
9610,8637
9610,8676
2397,2397
2397,348
2397,8027
2397,8027
2397,3678
2397,13946
2397,205
2397,8637
2397,8676
2397,348
2397,8027
2397,8027
2397,3678
2397,13946
2397,205
2397,8637
2397,8676
348,8027
348,8027
348,3678
348,13946
348,205
348,8637
348,8676
8027,8027
8027,3678
8027,13946
8027,205
8027,8637
8027,8676
8027,3678
8027,13946
8027,205
8027,8637
8027,8676
3678,13946
3678,205
3678,8637
3678,8676
13946,205
13946,8637
13946,8676
205,8637
205,8676
8637,8676
5249,4131
5249,2631
5249,2951
4131,2631
4131,2951
2631,2951
6262,6249
6262,4725
6262,5638
6262,6349
6262,6512
4725,5638
4725,6349
4725,6512
5638,6349
5638,6512
6349,6512
796,2509
796,857
2509,857
3315,4282
3315,3446
3315,2120
4282,3446
4282,2120
3446,2120
6758,8173
5249,10726
5249,9599
5249,22254
10726,9599
10726,22254
9599,22254
2509,304
16226,7608
6616,7608
6616,9593
7608,9593
362,8693
362,6312
362,5056
8693,6312
8693,5056
6312,5056
8173,7608
6512,6457
6512,19263
6457,19263
6312,6559
6312,6361
6559,6361
7608,2509
1533,205
1533,3442
205,3442
24715,6082
24715,2007
24715,4701
24715,6559
24715,2654
24715,6266
6082,2007
6082,4701
6082,6559
6082,2654
6082,6266
2007,4701
2007,6559
2007,2654
2007,6266
4701,6559
4701,2654
4701,6266
6559,2654
6559,6266
2654,6266
1334,2951
2509,6758
9379,2509
9379,6312
9379,6262
2509,6312
2509,6262
6312,6262
9416,2509
9416,2559
9416,2007
9416,470
9416,10511
9416,5553
9416,9416
9416,5554
9416,4031
9416,2112
9416,3984
9416,315
9416,7366
2509,2559
2509,2007
2509,470
2509,10511
2509,5553
2509,9416
2509,5554
2509,4031
2509,2112
2509,3984
2509,315
2509,7366
2559,2007
2559,470
2559,10511
2559,5553
2559,9416
2559,5554
2559,4031
2559,2112
2559,3984
2559,315
2559,7366
2007,470
2007,10511
2007,5553
2007,9416
2007,5554
2007,4031
2007,2112
2007,3984
2007,315
2007,7366
470,10511
470,5553
470,9416
470,5554
470,4031
470,2112
470,3984
470,315
470,7366
10511,5553
10511,9416
10511,5554
10511,4031
10511,2112
10511,3984
10511,315
10511,7366
5553,9416
5553,5554
5553,4031
5553,2112
5553,3984
5553,315
5553,7366
9416,5554
9416,4031
9416,2112
9416,3984
9416,315
9416,7366
5554,4031
5554,2112
5554,3984
5554,315
5554,7366
4031,2112
4031,3984
4031,315
4031,7366
2112,3984
2112,315
2112,7366
3984,315
3984,7366
315,7366
1334,2509
1334,3082
2509,3082
9446,9446
9446,5802
9446,4031
9446,5554
9446,5802
9446,4031
9446,5554
5802,4031
5802,5554
4031,5554
2559,2509
6758,6558
11422,2509
11422,7660
11422,13668
11422,7608
11422,4811
11422,1533
11422,4030
2509,7660
2509,13668
2509,7608
2509,4811
2509,1533
2509,4030
7660,13668
7660,7608
7660,4811
7660,1533
7660,4030
13668,7608
13668,4811
13668,1533
13668,4030
7608,4811
7608,1533
7608,4030
4811,1533
4811,4030
1533,4030
5047,18823
5047,2821
5047,2509
5047,9599
5047,9610
18823,2821
18823,2509
18823,9599
18823,9610
2821,2509
2821,9599
2821,9610
2509,9599
2509,9610
9599,9610
15400,10450
15400,13946
10450,13946
7660,2559
2509,17723
6559,6413
304,1486
304,18962
1486,18962
304,6559
304,5249
6559,5249
7608,8173
3327,7608
304,4281
1527,1334
1527,2894
1334,2894
2114,9639
2114,14318
2114,6262
9639,14318
9639,6262
14318,6262
10061,1745
10061,1334
10061,2509
1745,1334
1745,2509
1334,2509
2509,18657
6330,3176
6330,3368
6330,6319
6330,6262
6330,6408
6330,1334
6330,3368
6330,4701
6330,6356
3176,3368
3176,6319
3176,6262
3176,6408
3176,1334
3176,3368
3176,4701
3176,6356
3368,6319
3368,6262
3368,6408
3368,1334
3368,3368
3368,4701
3368,6356
6319,6262
6319,6408
6319,1334
6319,3368
6319,4701
6319,6356
6262,6408
6262,1334
6262,3368
6262,4701
6262,6356
6408,1334
6408,3368
6408,4701
6408,6356
1334,3368
1334,4701
1334,6356
3368,4701
3368,6356
4701,6356
2559,2509
3547,1805
3547,3719
3547,6512
3547,6457
1805,3719
1805,6512
1805,6457
3719,6512
3719,6457
6512,6457
19355,6457
19355,1983
19355,6512
6457,1983
6457,6512
1983,6512
3327,304
855,7608
855,8657
855,4752
855,8394
7608,8657
7608,4752
7608,8394
8657,4752
8657,8394
4752,8394
2951,1334
2951,5133
2951,4733
1334,5133
1334,4733
5133,4733
13946,6512
13946,2509
6512,2509
4733,2509
4733,304
2509,304
16226,12428
7608,16226
7608,6262
16226,6262
6330,4811
6330,10322
6330,5935
6330,5288
6330,6413
6330,1201
6330,11551
6330,5970
6330,8558
6330,9379
4811,10322
4811,5935
4811,5288
4811,6413
4811,1201
4811,11551
4811,5970
4811,8558
4811,9379
10322,5935
10322,5288
10322,6413
10322,1201
10322,11551
10322,5970
10322,8558
10322,9379
5935,5288
5935,6413
5935,1201
5935,11551
5935,5970
5935,8558
5935,9379
5288,6413
5288,1201
5288,11551
5288,5970
5288,8558
5288,9379
6413,1201
6413,11551
6413,5970
6413,8558
6413,9379
1201,11551
1201,5970
1201,8558
1201,9379
11551,5970
11551,8558
11551,9379
5970,8558
5970,9379
8558,9379
1334,3327
4757,10922
4757,2509
4757,1484
10922,2509
10922,1484
2509,1484
6616,12428
18823,10450
18823,9593
10450,9593
16226,12428
10450,5249
10450,12667
10450,16226
5249,12667
5249,16226
12667,16226
304,8173
304,2509
304,10585
304,4369
304,8657
304,304
2509,10585
2509,4369
2509,8657
2509,304
10585,4369
10585,8657
10585,304
4369,8657
4369,304
8657,304
6758,6616
6758,13946
6616,13946
10450,2509
1486,9639
1486,9630
1486,9638
1486,9636
1486,2631
9639,9630
9639,9638
9639,9636
9639,2631
9630,9638
9630,9636
9630,2631
9638,9636
9638,2631
9636,2631
6758,2509
6249,2509
2559,2509
7660,9593
7660,3442
7660,2120
7660,8657
9593,3442
9593,2120
9593,8657
3442,2120
3442,8657
2120,8657
3442,3587
7184,6312
8657,9610
8657,4199
9610,4199
6758,4757
6758,8173
4757,8173
5133,16226
5133,12428
16226,12428
2509,1334
21447,304
470,5638
470,7608
470,2509
470,14721
5638,7608
5638,2509
5638,14721
7608,2509
7608,14721
2509,14721
16226,12428
16226,9895
16226,5554
16226,5553
12428,9895
12428,5554
12428,5553
9895,5554
9895,5553
5554,5553
6266,6758
2827,2894
1334,10450
2509,7660
7767,2148
7767,6830
7767,6262
7767,5317
7767,11269
2148,6830
2148,6262
2148,5317
2148,11269
6830,6262
6830,5317
6830,11269
6262,5317
6262,11269
5317,11269
1334,857
1334,2951
1334,857
1334,857
857,2951
857,857
857,857
2951,857
2951,857
857,857
2631,3327
2631,1629
3327,1629
2509,7608
2509,9610
2509,7660
2509,7608
9610,7660
9610,7608
7660,7608
2559,857
2559,2448
857,2448
682,14020
682,16109
682,7366
14020,16109
14020,7366
16109,7366
304,2509
5782,2509
6457,16109
4369,10726
4369,2509
4369,2559
4369,14301
10726,2509
10726,2559
10726,14301
2509,2559
2509,14301
2559,14301
7608,2509
2509,3442
12292,12292
12292,5199
12292,5199
12292,5801
12292,11422
12292,5801
12292,6893
12292,6893
12292,11932
12292,3327
12292,7608
12292,5199
12292,5199
12292,5801
